link,title,genre
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Olaf-Scholz-eroeffnet-Hannover-Messe-,hannovermesse2116.html",olaf-scholz-eroeffnet-hannover-messe-hannovermesse2116,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-30052022,nils2958.html",mehr-nachrichten-vom-30052022nils2958,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Tanken-ist-bald-guenstiger,tagderleichtensprache100.html",tanken-ist-bald-guenstigertagderleichtensprache100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Tanken-ist-bald-guenstiger,tanken174.html",tanken-ist-bald-guenstigertanken174,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-25052022,nils2956.html",mehr-nachrichten-vom-25052022nils2956,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/CDU-will-mit-Gruenen-regieren,wahlsh216.html",cdu-will-mit-gruenen-regierenwahlsh216,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-24052022,nils2954.html",mehr-nachrichten-vom-24052022nils2954,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Verkauf-fuer-9-Euro-Ticket-startet,neuneuroticket160.html",verkauf-fuer-9-euro-ticket-startetneuneuroticket160,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",mehr-nachrichten-vom-23052022nils2952,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Schaeden-nach-Unwettern,unwetter3838.html",viele-schaeden-nach-unwetternunwetter3838,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-20052022,nils2950.html",mehr-nachrichten-vom-20052022nils2950,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Fachleute-warnen-vor-Gewittern,unwetter3820.html",fachleute-warnen-vor-gewitternunwetter3820,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19052022,nils2948.html",mehr-nachrichten-vom-19052022nils2948,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Feuer-zerstoert-Bootsschuppen,feuer5386.html",feuer-zerstoert-bootsschuppenfeuer5386,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-18052022,nils2946.html",mehr-nachrichten-vom-18052022nils2946,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mieten-in-Niedersachsen-immer-teurer,mieten196.html",mieten-in-niedersachsen-immer-teurermieten196,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-17052022,nils2944.html",mehr-nachrichten-vom-17052022nils2944,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Werder-Bremen-steigt-auf,werderbremen228.html",werder-bremen-steigt-aufwerderbremen228,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16052022,nils2942.html",mehr-nachrichten-vom-16052022nils2942,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Zugausfaelle-nach-Feuer-in-Hamburg,sternschanze126.html",viele-zugausfaelle-nach-feuer-in-hamburgsternschanze126,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-13052022,nils2940.html",mehr-nachrichten-vom-13052022nils2940,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/CDU,cdu1680.html",cducdu1680,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-12052022,nils2938.html",mehr-nachrichten-vom-12052022nils2938,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Wichtiges-Treffen-an-der-Ostsee,weissenhaus108.html",wichtiges-treffen-an-der-ostseeweissenhaus108,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-11052022,nils2936.html",mehr-nachrichten-vom-11052022nils2936,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Bauern-sorgen-sich-wegen-Trockenheit-,trockenheit494.html",bauern-sorgen-sich-wegen-trockenheit-trockenheit494,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-10052022,nils2934.html",mehr-nachrichten-vom-10052022nils2934,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/CDU-freut-sich-ueber-Wahl-sieg,wahlsh212.html",cdu-freut-sich-ueber-wahl-siegwahlsh212,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09052022,nils2932.html",mehr-nachrichten-vom-09052022nils2932,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Landtagswahl-in-Schleswig-Holstein,wahlsh210.html",landtagswahl-in-schleswig-holsteinwahlsh210,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Fachleute-empfehlen-vierte-Impfung,impfung1032.html",fachleute-empfehlen-vierte-impfungimpfung1032,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Besondere-Bauarbeiten-in-Wilhelmshaven,lng272.html",besondere-bauarbeiten-in-wilhelmshavenlng272,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-06052022,nils2930.html",mehr-nachrichten-vom-06052022nils2930,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-05052022,nils2928.html",mehr-nachrichten-vom-05052022nils2928,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Streiks-an-Kindergaerten,streik2366.html",streiks-an-kindergaertenstreik2366,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-04052022,nils2926.html",mehr-nachrichten-vom-04052022nils2926,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Schwaene-wieder-auf-der-Alster,schwaene322.html",schwaene-wieder-auf-der-alsterschwaene322,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-03052022,nils2924.html",mehr-nachrichten-vom-03052022nils2924,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Wahlsendung-am-Mittwoch,triell152.html",wahlsendung-am-mittwochtriell152,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-02052022,nils2922.html",mehr-nachrichten-vom-02052022nils2922,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Umfrage-vor-Wahl-in-Schleswig-Holstein,wahlumfrage1006.html",umfrage-vor-wahl-in-schleswig-holsteinwahlumfrage1006,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-29042022,nils2920.html",mehr-nachrichten-vom-29042022nils2920,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Polizei-nimmt-6-Maenner-fest,razzia1798.html",polizei-nimmt-6-maenner-festrazzia1798,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-28042022,nils2918.html",mehr-nachrichten-vom-28042022nils2918,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Hamburg-lockert-Corona-Regeln,corona10600.html",hamburg-lockert-corona-regelncorona10600,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mann-stirbt-nach-Explosion,explosion1172.html",mann-stirbt-nach-explosionexplosion1172,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Wahlsendungen-faellt-aus,trielle104.html",wahlsendungen-faellt-austrielle104,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Ministerpraesident-hat-Corona,guenther1520.html",ministerpraesident-hat-coronaguenther1520,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Schiffe-warten-vor-Hamburger-Hafen,hafenstau100.html",viele-schiffe-warten-vor-hamburger-hafenhafenstau100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-22042022,nils2916.html",mehr-nachrichten-vom-22042022nils2916,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Umfrage-vor-Wahl-in-Schleswig-Holstein,shwahlumfrage100.html",umfrage-vor-wahl-in-schleswig-holsteinshwahlumfrage100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-21042022,nils2910.html",mehr-nachrichten-vom-21042022nils2910,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Grosse-Polizeiaktion,razzia1786.html",grosse-polizeiaktionrazzia1786,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Besondere-Wahlsendungen-im-Fernsehen,trielle100.html",besondere-wahlsendungen-im-fernsehentrielle100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-14042022,nils2912.html",mehr-nachrichten-vom-14042022nils2912,news
